"Date","Open","Hight","Low","Close","Volume"
"2007-01-03",56.55,56.71,55.02,55.78,398600
"2007-01-04",55.5,56.26,55.05,56.05,251700
"2007-01-05",55.8,55.97,54.91,55.35,198400
"2007-01-08",55.5,55.57,54.68,55.38,188400
"2007-01-09",55.3,55.53,54.6,55.3,185100
"2007-01-10",55.2,55.44,54.72,55.34,154700
"2007-01-11",55.2,56.1,55.14,55.95,184400
"2007-01-12",56.4,57.91,56.4,57.61,301800
"2007-01-16",57.7,59.28,57.7,58.78,417500
"2007-01-17",58.53,58.85,58.18,58.78,227500
"2007-01-18",58.7,58.81,57.38,57.58,346000
"2007-01-19",58.04,58.1,57,57.5,289400
"2007-01-22",57.7,57.85,56.52,57.11,259900
"2007-01-23",57.25,57.69,56.58,56.65,372700
"2007-01-24",56.77,57.41,56.77,57.17,437500
"2007-01-25",57.19,57.35,56.9,57.06,514200
"2007-01-26",57.01,57.76,57.01,57.56,146700
"2007-01-29",57.6,57.82,57.11,57.65,183400
"2007-01-30",57.7,58.66,57.57,58.38,227000
"2007-01-31",58.09,58.32,57.61,58.08,203900
"2007-02-01",58.42,59.22,58.01,59.22,352800
"2007-02-02",58.34,59.64,58.34,59.37,364400
"2007-02-05",59.12,59.65,59,59.13,168200
"2007-02-06",59.05,59.54,58.95,59.47,177100
"2007-02-07",59.4,60.34,59.25,60.15,273700
"2007-02-08",59.79,60.15,59.67,59.89,180100
"2007-02-09",59.88,60.03,59.15,59.29,161700
"2007-02-12",59.23,59.62,58.95,59.04,192040
"2007-02-13",59.04,59.61,58.55,59.48,303079
"2007-02-14",59.6,60.62,59.57,60.09,249144
"2007-02-15",60,61.33,59.76,61.18,250000
"2007-02-16",61.18,62.25,61.08,61.73,421900
"2007-02-20",61.77,62.64,61.35,62.57,189800
"2007-02-21",62.57,63.48,62.44,63.25,430200
"2007-02-22",63.2,63.6,62.35,62.68,204800
"2007-02-23",62.68,62.72,62,62.55,287800
"2007-02-26",62.74,62.83,61.67,61.79,221900
"2007-02-27",61,61.32,59.51,59.73,479200
"2007-02-28",59.6,61,58.9,60.86,491000
"2007-03-01",60.86,60.4,58.84,60,294789
"2007-03-02",60,60.6,59.37,60.44,393200
"2007-03-05",59.75,60.7,59,60.38,452800
"2007-03-06",60.38,62.27,60.7,61.94,416600
"2007-03-07",61.94,62.46,61.53,62.15,369100
"2007-03-08",62.5,63.84,62.32,63.28,435200
"2007-03-09",63.7,63.95,62.61,63.31,240800
"2007-03-12",64.19,66.37,64.25,65.95,755200
"2007-03-13",65.75,65.75,64.86,65.24,314900
"2007-03-14",65.24,65.76,64.35,65.53,433700
"2007-03-15",65.53,66.83,65.61,66.74,375900
"2007-03-16",66.88,66.95,66.12,66.58,420600
"2007-03-19",66.58,66.65,64.15,64.7,897800
"2007-03-20",64.7,68.13,62.9,64.7,1809900
"2007-03-21",64.95,66.36,64.18,65.85,640400
"2007-03-22",65.85,66.51,64.71,66.01,452600
"2007-03-23",65.91,66,64.9,65.64,404400
"2007-03-26",64.7,65.25,63.76,64.16,619800
"2007-03-27",64.16,63.89,62.77,62.94,492500
"2007-03-28",62.89,62.89,61.64,61.78,597500
"2007-03-29",61.78,63.27,61.91,62.88,517400
"2007-03-30",63,63.19,62.25,62.85,374600
"2007-04-02",62.78,62.98,61.98,62.13,389200
"2007-04-03",62.25,63.26,62.25,62.94,403400
"2007-04-04",62.94,63.18,62.32,62.67,256300
"2007-04-05",62.5,62.91,62,62.49,143600
"2007-04-09",62.49,62.55,61.87,62.45,343000
"2007-04-10",62.45,62.45,61.55,61.81,260800
"2007-04-11",61.4,61.4,60.57,61.01,296600
"2007-04-12",61.01,61.08,60.11,61.07,227500
"2007-04-13",60.86,61.14,60.18,60.69,317350
"2007-04-16",60.5,61.83,60.22,61.7,445100
"2007-04-17",61.4,62.43,61.37,62.1,378100
"2007-04-18",62.09,62.12,61.6,61.9,321000
"2007-04-19",61.5,61.53,60.96,61.04,296400
"2007-04-20",61.6,61.69,61,61.35,236500
"2007-04-23",61.18,62.1,61.15,62.03,238400
"2007-04-24",61.99,61.99,61.4,61.58,219700
"2007-04-25",61.47,62.42,61.01,62.3,280800
"2007-04-26",62.25,62.67,62.07,62.52,272300
"2007-04-27",62.47,62.78,62.12,62.56,278000
"2007-04-30",62.1,62.21,61.51,61.51,402704
"2007-05-01",61.75,61.84,61,61.51,281500
"2007-05-02",61.68,62.55,61.61,62.21,274500
"2007-05-03",62.13,62.64,61.77,62.46,143000
"2007-05-04",63,64.31,63,63.28,498200
"2007-05-07",63,63.55,62.88,62.98,206300
"2007-05-08",62.98,63.41,62.63,63.39,204700
"2007-05-09",63.4,63.57,63.1,63.22,232100
"2007-05-10",61.51,63.39,61.51,63.23,192300
"2007-05-11",63.24,64.2,62.94,64.01,249200
"2007-05-14",64.01,64.95,63.8,63.86,290000
"2007-05-15",63.8,64.26,63.31,63.38,104400
"2007-05-16",63.33,63.5,62.84,63.38,114800
"2007-05-17",63.38,63.4,62.87,62.87,190800
"2007-05-18",63.17,64.1,62.88,64.04,172100
"2007-05-21",64.31,65.41,64.01,64.89,292300
"2007-05-22",64.9,64.9,63.9,64.24,239400
"2007-05-23",64.24,64.74,63.57,63.82,210000
"2007-05-24",63.82,63.86,61.81,62.25,281000
"2007-05-25",62.21,62.99,62.17,62.88,184500
"2007-05-29",63.01,63.87,62.8,63.87,153100
"2007-05-30",63.87,64.21,63.7,64.19,162600
"2007-05-31",64.43,64.48,63.47,63.83,226000
"2007-06-01",63.83,64.23,62.8,62.94,289500
"2007-06-04",62.94,63.49,62.59,63.25,269500
"2007-06-05",62.45,63.69,62.45,63.65,262900
"2007-06-06",63.64,63.64,61.79,62.34,234100
"2007-06-07",62.2,62.35,60.2,60.3,480500
"2007-06-08",60.45,61.76,60.26,61.76,292100
"2007-06-11",62,62.84,61.68,62.64,219200
"2007-06-12",62.55,63.04,62.06,62.47,202300
"2007-06-13",62.77,63.13,62.26,62.41,292100
"2007-06-14",62.38,63.3,62.38,63.21,258700
"2007-06-15",63.7,63.72,62.95,63.38,273400
"2007-06-18",63.22,63.87,62.45,63.87,441400
"2007-06-19",65.75,68.91,65.75,68.09,1337600
"2007-06-20",68.67,70.86,68.36,69.36,826300
"2007-06-21",69.44,70,68.88,69.35,356000
"2007-06-22",68.75,68.75,66.92,66.92,568300
"2007-06-25",67.02,68.09,66.54,66.68,396300
"2007-06-26",67.09,67.49,66.5,66.99,287800
"2007-06-27",66.9,68.66,66.84,68.16,210700
"2007-06-28",68.2,68.86,67.57,68.4,313300
"2007-06-29",68.7,69.26,68.04,68.35,238900
"2007-07-02",68.7,69.14,68.4,68.73,226600
"2007-07-03",68.6,69.1,68.37,68.51,122000
"2007-07-05",68.8,68.8,67.74,68.22,208800
"2007-07-06",68.55,68.89,68.36,68.43,148700
"2007-07-09",68.4,69.05,67.91,68.88,126900
"2007-07-10",68.36,68.98,66.66,66.9,188900
"2007-07-11",66.15,66.33,65.25,65.75,562900
"2007-07-12",65.75,66.61,65.5,66.5,380600
"2007-07-13",66.29,66.83,65.96,66.56,460800
"2007-07-16",67.1,67.41,66.75,67.11,216900
"2007-07-17",67.05,67.6,66.95,67.2,279200
"2007-07-18",67.47,67.5,66.55,67.09,327600
"2007-07-19",67.1,67.8,67.01,67.6,241000
"2007-07-20",67.13,67.51,66.18,67.37,496900
"2007-07-23",67.61,67.82,67.31,67.53,192000
"2007-07-24",67.3,67.49,66.94,67.36,325500
"2007-07-25",67.37,67.37,66.2,66.75,255000
"2007-07-26",66.6,66.65,64.84,65.54,392900
"2007-07-27",65.26,65.56,63.69,64.98,388000
"2007-07-30",64.8,65,63.65,64.9,291800
"2007-07-31",64.95,66.5,64.95,65.99,414800
"2007-08-01",65.8,66.38,63.88,66.19,318300
"2007-08-02",66.2,67.22,66.16,66.91,199500
"2007-08-03",66.9,67.19,64.25,64.36,317800
"2007-08-06",64.5,64.67,62.55,64.65,435200
"2007-08-07",64.71,64.79,60.81,62.55,763700
"2007-08-08",62.99,63.15,61.23,62.91,665500
"2007-08-09",62.25,62.46,55.41,55.54,1206700
"2007-08-10",54.6,60.93,50.86,59.88,1147200
"2007-08-13",60.75,62.88,60.11,62.54,382700
"2007-08-14",62.94,62.94,59.14,59.36,311800
"2007-08-15",59,59.77,58.12,59,638500
"2007-08-16",58.15,58.72,54.7,55.66,762600
"2007-08-17",57.25,60.16,56.8,57.34,519800
"2007-08-20",57,57.39,56.06,56.41,415300
